pathway	pval	padj	log2err	ES	NES	size	leadingEdge
BIOCARTA_EPHA4_PATHWAY	0.816532258064516	0.981932555868329	0.0553642837725362	-0.593642611683849	-0.792916156670747	1	ITGB1
BIOCARTA_EPO_PATHWAY	0.781704781704782	0.981932555868329	0.0588438169595807	0.386402753872633	0.75452978111669	3	HRAS, PLCG1, PTPN6
BIOCARTA_ERAD_PATHWAY	0.891518737672584	0.981932555868329	0.0502948063662358	0.552405498281787	0.744367903398133	1	UBE2I
BIOCARTA_ERBB3_PATHWAY	0.104536489151874	0.822222222222222	0.193813302725311	0.951890034364261	1.28267439652431	1	EGFR
BIOCARTA_ERBB4_PATHWAY	0.177514792899408	0.822222222222222	0.14551614609036	0.904639175257732	1.21900373604702	1	PRKCB
BIOCARTA_ERK5_PATHWAY	0.432098765432099	0.918633471441255	0.0886261133285098	0.628546861564918	1.05889198058368	2	HRAS, PLCG1
BIOCARTA_ERK_PATHWAY	0.765625	0.979817708333333	0.0632191170859458	0.321602911180732	0.755210110139718	5	EGFR, RPS6KA5, HRAS
BIOCARTA_ERYTH_PATHWAY	0.0209631817866663	0.754087275937612	0.352487857583619	-0.993127147766323	-1.3264993880049	1	IL6
BIOCARTA_ETS_PATHWAY	0.900191938579655	0.981932555868329	0.0486034247259069	-0.336488812392427	-0.633885662948373	3	ETS1, E2F1, HRAS
BIOCARTA_EXTRINSIC_PATHWAY	0.457661290322581	0.918633471441255	0.0843144320642653	-0.774914089347079	-1.03503671970624	1	PROS1
BIOCARTA_FAS_PATHWAY	0.286821705426357	0.822222222222222	0.109684061970549	-0.711092003439381	-1.14479792172031	2	CASP8, LMNB1
BIOCARTA_FBW7_PATHWAY	0.756048387096774	0.977630537741086	0.0589694466690997	-0.620274914089347	-0.828488372093024	1	E2F1
BIOCARTA_FCER1_PATHWAY	0.214137214137214	0.822222222222222	0.135002033828631	0.629087779690189	1.22842153674009	3	PRKCB, HRAS, PLCG1
BIOCARTA_FIBRINOLYSIS_PATHWAY	0.362403100775194	0.91636627445646	0.0952879846194844	-0.677558039552881	-1.09081107897896	2	PLAU, PLAT
BIOCARTA_FMLP_PATHWAY	0.644970414201183	0.962938406581511	0.0655321029282414	0.664089347079038	0.894862191799	1	HRAS
BIOCARTA_G1_PATHWAY	0.175141242937853	0.822222222222222	0.142901149386948	-0.621877691645134	-1.29269150859461	4	CDC25A, CDK4, CCND1, E2F1
BIOCARTA_G2_PATHWAY	0.165067178502879	0.822222222222222	0.149207542435322	-0.682444061962134	-1.2856044263889	3	MYT1, CDC25A, CCNB1
BIOCARTA_GABA_PATHWAY	0.601577909270217	0.962938406581511	0.0689567351672811	0.68127147766323	0.918015159245287	1	GPHN
BIOCARTA_GATA3_PATHWAY	0.940828402366864	0.981932555868329	0.0478299633114229	0.525773195876289	0.708480803856388	1	PRKAR2A
BIOCARTA_GHRELIN_PATHWAY	0.383064516129032	0.918633471441255	0.0943563635421779	-0.810137457044674	-1.08208384332925	1	IGFBP4
