pathway	pval	padj	log2err	ES	NES	size	leadingEdge
MODULE_436	0.696252465483235	0.877337674082113	0.0618406035753285	-0.505738132331642	-0.858643606186792	2	CACNG4
MODULE_438	0.285996055226824	0.821933085501859	0.11101149245045	-0.676470588235294	-1.14851364417338	2	KIF11, BIRC5
MODULE_439	0.645360824742268	0.877337674082113	0.0676760401641789	-0.671532846715328	-0.898756660746002	1	BIRC5
MODULE_44	0.282565130260521	0.821933085501859	0.112843355675562	0.687494961562555	1.17646151758207	2	JCHAIN
MODULE_45	0.398648648648649	0.837647265693687	0.0985499803531691	0.439024633788198	1.07331641596768	5	JCHAIN
MODULE_453	0.445360824742268	0.837647265693687	0.0870515867946735	-0.781021897810219	-1.04529307282416	1	CCNF
MODULE_456	0.0907216494845361	0.821933085501859	0.213927855492356	-0.970802919708029	-1.29928952042629	1	PIF1
MODULE_458	0.127835051546392	0.821933085501859	0.178219874951973	-0.948905109489051	-1.26998223801066	1	CA3
MODULE_459	0.50185873605948	0.847677360907188	0.0751181635276301	-0.50523265543979	-0.990235886160391	3	PIF1
MODULE_46	0.2321083172147	0.821933085501859	0.12384217120105	0.89051094890511	1.19378757135001	1	AKR1C3
MODULE_462	0.2321083172147	0.821933085501859	0.12384217120105	0.89051094890511	1.19378757135001	1	AKR1C3
MODULE_47	0.016964478433409	0.821933085501859	0.352487857583619	-0.640540679135887	-1.74578008535139	7	H19, MFAP2, COL1A2, MXRA5
MODULE_470	0.0293715984212519	0.821933085501859	0.352487857583619	0.985401459854015	1.32099444370698	1	PRLR
MODULE_48	0.675965665236052	0.877337674082113	0.0673623868166279	0.422222222222222	0.833842976759442	3	VWF, ENTREP1, DPF3
MODULE_480	0.715613382899628	0.877337674082113	0.0577308549299813	-0.414073195708879	-0.811566975082257	3	DLX5, SINHCAF
MODULE_481	0.152577319587629	0.821933085501859	0.161978948883402	-0.927007299270073	-1.24067495559503	1	KIFC1
MODULE_485	0.796905222437137	0.915302569770655	0.0545680646670941	0.591240875912409	0.792596666224186	1	UBE2S
MODULE_486	0.445360824742268	0.837647265693687	0.0870515867946735	-0.781021897810219	-1.04529307282416	1	CCNF
MODULE_488	0.977319587628866	0.986643835616438	0.0481183992657975	-0.510948905109489	-0.683836589698046	1	KLF10
MODULE_491	0.254509018036072	0.821933085501859	0.119887845115423	0.705882352941176	1.20792656034617	2	GAB2, ENTREP1
MODULE_493	0.876288659793814	0.971082811510589	0.0531298054705469	-0.547445255474453	-0.732682060390763	1	L3MBTL1
MODULE_5	0.319742489270386	0.834652471991528	0.109250039480711	0.576793515605488	1.13910447322427	3	JCHAIN
MODULE_511	0.413926499032882	0.837647265693687	0.0875697115548511	0.795620437956204	1.06658069899304	1	TMEFF2
MODULE_514	0.360824742268041	0.837647265693687	0.0992333343771191	-0.824817518248175	-1.10390763765542	1	FASN
MODULE_52	0.312829525483304	0.827351771344002	0.0982123351217438	-0.386931516197356	-1.13668973576229	9	TTK, KIFC1, MFAP2
MODULE_524	0.74639175257732	0.877337674082113	0.060640400949416	-0.613138686131387	-0.820603907637655	1	CNN2
MODULE_53	0.270796460176991	0.821933085501859	0.107554375265169	-0.469002487936627	-1.19536614585654	6	KIFC1, MFAP2, CCNF, KIF11, DBN1
MODULE_532	0.50185873605948	0.847677360907188	0.0751181635276301	-0.50523265543979	-0.990235886160391	3	PIF1
MODULE_537	0.645360824742268	0.877337674082113	0.0676760401641789	-0.671532846715328	-0.898756660746002	1	BIRC5
MODULE_54	0.0244447474399947	0.821933085501859	0.352487857583619	-0.625209143873048	-1.70399430997201	7	TTK, KIFC1, PRR11, CCNF, KIF11, BIRC5
MODULE_544	0.152577319587629	0.821933085501859	0.161978948883402	-0.927007299270073	-1.24067495559503	1	KIFC1
MODULE_547	0.303092783505155	0.821933085501859	0.110122263835536	-0.854014598540146	-1.14298401420959	1	CACNG4
MODULE_55	0.274336283185841	0.821933085501859	0.106729884364606	-0.467204724682387	-1.19078411188516	6	MFAP2, COL1A2, CCNF, TLE2
MODULE_567	0.54020618556701	0.873012875536481	0.0766746872490091	-0.722627737226277	-0.967140319715807	1	ZBTB46
MODULE_568	0.254509018036072	0.821933085501859	0.119887845115423	0.705882352941176	1.20792656034617	2	GAB2, ENTREP1
MODULE_57	0.377319587628866	0.837647265693687	0.0965629554309422	-0.817518248175182	-1.09413854351687	1	CDC25A
MODULE_573	0.458413926499033	0.837647265693687	0.0819778796501272	0.773722627737226	1.03722526691066	1	VWF
MODULE_6	0.198198198198198	0.821933085501859	0.147331213699377	0.439401051393419	1.24195809459215	7	JCHAIN, SOX10, AKR1C3
MODULE_60	0.636861313868613	0.877337674082113	0.0623861492893626	-0.397122469800423	-0.886623668226898	4	COL1A2, TLE2
MODULE_63	0.0293715984212519	0.821933085501859	0.352487857583619	0.985401459854015	1.32099444370698	1	PRLR
MODULE_64	0.542918454935622	0.873012875536481	0.0785029047348687	0.481481481481482	0.950873569988838	3	SLC6A1, PPARA, EFNB1
MODULE_66	0.88412017167382	0.971082811510589	0.0545680646670941	0.329343034425301	0.650416680474111	3	SOX10
MODULE_67	0.149901380670611	0.821933085501859	0.159646701919906	-0.757352941176471	-1.28583592771585	2	HAND2, KIF26B
MODULE_69	0.306691449814126	0.821933085501859	0.102821842840815	-0.582758827683222	-1.14218409664428	3	PIF1
MODULE_7	0.723913043478261	0.877337674082113	0.0646484568421928	0.365277899833597	0.813258733400665	4	SOX10, REPS2
MODULE_70	0.74639175257732	0.877337674082113	0.060640400949416	-0.62043795620438	-0.830373001776198	1	DBN1
MODULE_72	0.0267060578009708	0.821933085501859	0.352487857583619	-0.690256658964008	-1.64423902879124	5	TTK, MFAP2, COL1A2
MODULE_75	0.2321083172147	0.821933085501859	0.12384217120105	0.89051094890511	1.19378757135001	1	AKR1C3
MODULE_79	0.458413926499033	0.837647265693687	0.0819778796501272	0.773722627737226	1.03722526691066	1	VWF
