pathway	pval	padj	log2err	ES	NES	size	leadingEdge
BIOCARTA_GRANULOCYTES_PATHWAY	0.0875232774674116	0.874742345033607	0.206587922696891	0.650023551577956	1.42812245254363	4	ITGAL, PECAM1, ITGAM, SELPLG
BIOCARTA_GSK3_PATHWAY	0.351129363449692	0.887422075540888	0.100633389423036	-0.552573122743892	-1.1141344170468	3	FZD1, PIK3CA
BIOCARTA_HCMV_PATHWAY	0.613861386138614	0.93289589313961	0.0681513438679483	-0.523294117647059	-0.902780392999224	2	PIK3CA, MAPK3
BIOCARTA_HDAC_PATHWAY	0.162376237623762	0.874742345033607	0.153158808683073	-0.739764705882353	-1.27623271384423	2	NFATC2, PIK3CA
BIOCARTA_HER2_PATHWAY	0.931182795698925	0.983067361258437	0.0522693317499306	-0.267074894017899	-0.604901025129881	4	PIK3CA, EP300, MAPK3, ERBB4
BIOCARTA_HES_PATHWAY	0.108910891089109	0.874742345033607	0.190023305279108	-0.778352941176471	-1.3428046492992	2	FZD1, NOTCH1
BIOCARTA_HIF_PATHWAY	0.225742574257426	0.874742345033607	0.127505315300183	-0.698823529411765	-1.20560151403224	2	VEGFA, EP300
BIOCARTA_HIVNEF_PATHWAY	0.314732142857143	0.887422075540888	0.112843355675562	-0.42998585572843	-1.14815903639701	6	LMNB1, DFFB, LMNB2, LMNA, TRAF1, BCL2
BIOCARTA_HSP27_PATHWAY	0.825910931174089	0.977379033843009	0.0550211117163117	0.571025399811853	0.774355902357734	1	BCL2
BIOCARTA_HSWI_SNF_PATHWAY	0.396039603960396	0.887422075540888	0.0913924325943768	-0.615529411764706	-1.06190355579405	2	TBP, SMARCA4
BIOCARTA_IFNA_PATHWAY	0.831983805668016	0.977379033843009	0.0546808488785442	0.567732831608655	0.769890917747763	1	STAT1
BIOCARTA_IFNG_PATHWAY	0.831983805668016	0.977379033843009	0.0546808488785442	0.567732831608655	0.769890917747763	1	STAT1
BIOCARTA_IGF1MTOR_PATHWAY	0.576237623762376	0.93289589313961	0.0713052987340038	-0.538352941176471	-0.928759684884093	2	PIK3CA, PDPK1
BIOCARTA_IGF1R_PATHWAY	0.984466019417476	0.984466019417476	0.0450442767152794	0.260828625235405	0.516599590785986	3	RPS6KA1, MAPK3, PIK3CA
BIOCARTA_IGF1_PATHWAY	0.23010752688172	0.874742345033607	0.132147260608774	-0.52378709373528	-1.18633146374679	4	PIK3CA, SRF, PTPN11, MAPK3
BIOCARTA_IL10_PATHWAY	0.324271844660194	0.887422075540888	0.102080107662747	0.568267419962335	1.12551571494348	3	IL10, IL10RA, STAT1
BIOCARTA_IL12_PATHWAY	0.716599190283401	0.964683899096855	0.0617054053637522	0.621825023518344	0.843244236340135	1	IL18
BIOCARTA_IL1R_PATHWAY	0.0804828973843058	0.874742345033607	0.224966093540314	0.821647058823529	1.37533660525044	2	IL1B, IL1RN
BIOCARTA_IL22BP_PATHWAY	0.831983805668016	0.977379033843009	0.0546808488785442	0.567732831608655	0.769890917747763	1	STAT1
BIOCARTA_IL2RB_PATHWAY	0.697516930022573	0.964683899096855	0.0683110858318647	-0.330819981149859	-0.819792124523992	5	PIK3CA, MAPK3, BCL2, PTPN6, SYK
BIOCARTA_IL2_PATHWAY	0.776659959758551	0.964683899096855	0.057609110864425	0.477176470588235	0.798735004423795	2	SYK, MAPK3
BIOCARTA_IL3_PATHWAY	0.776659959758551	0.964683899096855	0.057609110864425	0.477176470588235	0.798735004423795	2	PTPN6, MAPK3
BIOCARTA_IL4_PATHWAY	0.412474849094567	0.915769848448489	0.0899860794997137	0.621176470588235	1.03977337853985	2	STAT6, IL4R
BIOCARTA_IL5_PATHWAY	0.117408906882591	0.874742345033607	0.184706471207739	0.936970837253057	1.27060704900874	1	IL1B
BIOCARTA_IL6_PATHWAY	0.394250513347023	0.887422075540888	0.0937465422491719	-0.523540489642185	-1.05559690513257	3	SRF, PTPN11, MAPK3
BIOCARTA_IL7_PATHWAY	0.650924024640657	0.93289589313961	0.0670512579829467	-0.429378531073446	-0.865741346655486	3	PIK3CA, EP300, BCL2
BIOCARTA_INFLAM_PATHWAY	0.0764587525150905	0.874742345033607	0.231126709673834	0.827764705882353	1.38557679761485	2	IL15, IL10
BIOCARTA_INSULIN_PATHWAY	0.23010752688172	0.874742345033607	0.132147260608774	-0.52378709373528	-1.18633146374679	4	PIK3CA, SRF, PTPN11, MAPK3
BIOCARTA_INTEGRIN_PATHWAY	0.613861386138614	0.93289589313961	0.0681513438679483	-0.523294117647059	-0.902780392999224	2	ZYX, MAPK3
BIOCARTA_INTRINSIC_PATHWAY	0.808602150537634	0.977379033843009	0.0588438169595807	-0.329435279713465	-0.746141785978838	4	F2R, COL4A1
BIOCARTA_ION_PATHWAY	0.62992125984252	0.93289589313961	0.0665892104103933	-0.684383819379116	-0.912714418632273	1	PLCG1
BIOCARTA_KERATINOCYTE_PATHWAY	0.227191413237925	0.874742345033607	0.119887845115423	0.510475438743178	1.21573150727394	5	PRKCQ, PRKCG, PRKCH
BIOCARTA_LAIR_PATHWAY	0.2	0.874742345033607	0.135002033828631	0.649717514124294	1.28683652578459	3	ITGAL, C3, SELPLG
BIOCARTA_LDL_PATHWAY	0.230314960629921	0.874742345033607	0.12563992130984	-0.886641580432738	-1.18245132585693	1	LPL
BIOCARTA_LECTIN_PATHWAY	0.647773279352227	0.93289589313961	0.0665892104103933	0.657102539981185	0.891083357161247	1	C3
BIOCARTA_LIS1_PATHWAY	0.0340352744411943	0.798911568606051	0.321775918075361	-0.986829727187206	-1.3160651892031	1	DCX
BIOCARTA_LONGEVITY_PATHWAY	0.529527559055118	0.928591806458975	0.0753093764172773	-0.739416745061148	-0.986107949202703	1	PIK3CA
BIOCARTA_LYMPHOCYTE_PATHWAY	0.301810865191147	0.887422075540888	0.108820126769161	0.679529411764706	1.1374490595542	2	ITGAL, PECAM1
BIOCARTA_LYM_PATHWAY	0.301810865191147	0.887422075540888	0.108820126769161	0.679529411764706	1.1374490595542	2	ITGAL, PECAM1
BIOCARTA_MALATEX_PATHWAY	0.84251968503937	0.97743538576664	0.052805004567129	-0.581843838193791	-0.775964079620702	1	ACLY
BIOCARTA_MAL_PATHWAY	0.23495145631068	0.874742345033607	0.123257226381337	0.623373748572078	1.23465981975106	3	MAL
BIOCARTA_MAPK_PATHWAY	0.310592459605027	0.887422075540888	0.0999276973731092	0.403492213308164	1.14547947614209	8	RPS6KA1, MAP4K1, STAT1, MAP4K4, RPS6KA4, MAPK3, MKNK2, MAP3K6
BIOCARTA_MCM_PATHWAY	0.0101657071072849	0.746445461204652	0.380730400722792	-0.735155513666352	-1.82176027671998	5	MCM2, CDT1, MCM6, CDK2, MCM7
BIOCARTA_MEF2D_PATHWAY	0.0903490759753593	0.874742345033607	0.213927855492356	-0.699152542372881	-1.40967752169232	3	HDAC2, NFATC2, EP300
BIOCARTA_MELANOCYTE_PATHWAY	0.945631067961165	0.983067361258437	0.0468819856878333	0.301789077212806	0.59772624132458	3	RPS6KA1, BCL2, EP300
BIOCARTA_MET_PATHWAY	0.695259593679458	0.964683899096855	0.0684714904492087	-0.332704995287465	-0.82446330472071	5	PIK3CA, PTPN11, MAPK3, DOCK1, MAP4K1
BIOCARTA_MHC_PATHWAY	0.852226720647773	0.97743538576664	0.0535669384770951	0.560206961429915	0.759685238639259	1	PSMB9
BIOCARTA_MITOCHONDRIA_PATHWAY	0.813861386138614	0.977379033843009	0.0546808488785442	-0.429176470588235	-0.740409818718788	2	DFFB, BCL2
BIOCARTA_MONOCYTE_PATHWAY	0.159223300970874	0.874742345033607	0.153158808683073	0.666195856873823	1.31947368404724	3	ITGAL, PECAM1, ITGAM
BIOCARTA_MPR_PATHWAY	0.172043010752688	0.874742345033607	0.155241966228839	-0.566110885375955	-1.28219111032634	4	MYT1, CDK1
BIOCARTA_MSP_PATHWAY	0.117408906882591	0.874742345033607	0.184706471207739	0.936970837253057	1.27060704900874	1	IL1B
BIOCARTA_MTA3_PATHWAY	0.42914979757085	0.91908197197943	0.0880945010398517	0.77140169332079	1.04608210862165	1	CTSD
BIOCARTA_MTOR_PATHWAY	0.576237623762376	0.93289589313961	0.0713052987340038	-0.538352941176471	-0.928759684884093	2	PIK3CA, PDPK1
BIOCARTA_MYOSIN_PATHWAY	0.984251968503937	0.984466019417476	0.0456790414930062	-0.507996237064911	-0.677478743727048	1	GNAQ
BIOCARTA_NDKDYNAMIN_PATHWAY	0.750503018108652	0.964683899096855	0.059221919380382	0.489882352941176	0.820003096257565	2	SYNJ2, PICALM
BIOCARTA_NEUTROPHIL_PATHWAY	0.159223300970874	0.874742345033607	0.153158808683073	0.666195856873823	1.31947368404724	3	ITGAL, PECAM1, ITGAM
BIOCARTA_NFAT_PATHWAY	0.191964285714286	0.874742345033607	0.149207542435322	-0.473095805806669	-1.26327230833732	6	HAND2, NFATC2, PIK3CA
BIOCARTA_NGF_PATHWAY	0.949720670391061	0.983067361258437	0.044774889329693	0.260951483749411	0.573318723702299	4	NGFR, MAPK3, PLCG1, PIK3CA
BIOCARTA_NKCELLS_PATHWAY	0.649819494584838	0.93289589313961	0.0609039347452418	0.32963079655966	0.843636096654111	6	VAV1, SYK, IL18, PTPN6
BIOCARTA_NKT_PATHWAY	0.0215913976381511	0.746445461204652	0.352487857583619	0.741164685605223	1.62836242775478	4	CCL4, CCL3
BIOCARTA_NO1_PATHWAY	0.564356435643564	0.93289589313961	0.0723570851036907	-0.542696085397305	-0.936252422360614	2	VEGFA
BIOCARTA_NOS1_PATHWAY	0.5	0.928591806458975	0.0797705918628453	0.739416745061148	1.00270797241051	1	NOS1
BIOCARTA_NOTCH_PATHWAY	0.450787401574803	0.928591806458975	0.0838361057159929	-0.777986829727187	-1.03754615011531	1	NOTCH1
BIOCARTA_NPP1_PATHWAY	0.962756052141527	0.983067361258437	0.0441523058441465	0.250963848645855	0.551375571174092	4	SPP1
BIOCARTA_NTHI_PATHWAY	0.454368932038835	0.928591806458975	0.0826646449123753	0.507111644849281	1.00439002036494	3	IL1B
BIOCARTA_NUCLEARRS_PATHWAY	0.526732673267327	0.928591806458975	0.0758886900606117	-0.562823529411765	-0.970976034197007	2	RARA, PPARA
BIOCARTA_P27_PATHWAY	0.442913385826772	0.924008960086886	0.0847985102819124	-0.779868297271872	-1.04005533064764	1	CDK2
BIOCARTA_P38MAPK_PATHWAY	0.831983805668016	0.977379033843009	0.0546808488785442	0.567732831608655	0.769890917747763	1	STAT1
BIOCARTA_P53HYPOXIA_PATHWAY	0.881720430107527	0.983067361258437	0.0547939500773363	-0.294865756005652	-0.667844870778317	4	FHL2, EP300, ATM, NQO1
BIOCARTA_P53_PATHWAY	0.650924024640657	0.93289589313961	0.0670512579829467	-0.429378531073446	-0.865741346655486	3	CDK2, ATM, BCL2
BIOCARTA_PAR1_PATHWAY	0.349075975359343	0.887422075540888	0.100990587455923	-0.552968928796659	-1.11493246734587	3	F2R, PIK3CA
BIOCARTA_PARKIN_PATHWAY	0.195171026156942	0.874742345033607	0.139599673451922	0.750588235294118	1.25639283240232	2	SNCA, GPR37
BIOCARTA_PDGF_PATHWAY	0.303571428571429	0.887422075540888	0.115240003147781	-0.433286185761433	-1.15697166057988	6	PDGFRA, PIK3CA, PLCG1, SRF, MAPK3, STAT1
